name,Num of flow,Sum Flow Duration,Max Flow Duration,Sum Tot Fwd Pkts,Max Tot Fwd Pkts,Sum Tot Bwd Pkts,Max Tot Bwd Pkts,Sum TotLen Fwd Pkts,Max TotLen Fwd Pkts,Sum TotLen Bwd Pkts,Max TotLen Bwd Pkts,Sum Fwd IAT Tot,Max Fwd IAT Tot,Sum Bwd IAT Tot,Max Bwd IAT Tot,Sum Fwd PSH Flags,Max Fwd PSH Flags,Sum Bwd PSH Flags,Max Bwd PSH Flags,Sum Fwd URG Flags,Max Fwd URG Flags,Sum Bwd URG Flags,Max Bwd URG Flags,Sum Fwd Header Len,Max Fwd Header Len,Sum Bwd Header Len,Max Bwd Header Len,Sum FIN Flag Cnt,Max FIN Flag Cnt,Sum SYN Flag Cnt,Max SYN Flag Cnt,Sum RST Flag Cnt,Max RST Flag Cnt,Sum PSH Flag Cnt,Max PSH Flag Cnt,Sum ACK Flag Cnt,Max ACK Flag Cnt,Sum URG Flag Cnt,Max URG Flag Cnt,Sum CWE Flag Count,Max CWE Flag Count,Sum ECE Flag Cnt,Max ECE Flag Cnt,Sum Init Fwd Win Byts,Max Init Fwd Win Byts,Sum Init Bwd Win Byts,Max Init Bwd Win Byts,Sum Fwd Act Data Pkts,Max Fwd Act Data Pkts,label
5fe847de465830f939b1e7dd7e17e2e0_1593611333,2,2001,1806,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
87cebd593e27c8f1d4540e8c93069398_1593550675,16,16041,2685,16,1,16,1,720.0,46.0,720.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,128,8,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
73e926e9821714c4c32d0ae52f2c86e8_1593607243,3,3057408,3055657,5,3,2,1,1626.0,1536.0,90.0,46.0,3055657.0,3055657.0,0.0,0.0,0,0,0,0,0,0,0,0,40,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1
4e784551f7162e3657e8b6866eec9216_1593622562,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9d94e7b6c93bee30ab77ee7d92aa6c7f_1590177330,2,1510,1286,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2b67b3e722653621278a3fa38eeed0ea_1589939500,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
c558cbe533608a49a45617718d5ab779_1590172148,14,10748,1848,14,1,14,1,630.0,46.0,630.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,112,8,112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ffa9e7298fc05b1d87cf77972e2ecaba_1590251143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
e59bfa505016c7c0cfbbf995357ef2b0_1593531100,6,5409,2253,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
81d5b678a87b83afd10ffa8a8e104cee_1593662149,2,1158,901,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7b13a3d675d47ccf9a3c47d38d382fd0_1593691334,6,3305,827,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
dcbb51c89ef73ee67cbfc8924bb1dfe7_1590206626,3,3054,1473,3,1,3,1,938.0,848.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4060,4060,501,501,0,0,-1
9df05b6c92f0cf1afc59fdf57400dcb6_1590178690,2,3766,3474,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
38c89059f606e9c959d34d787a619042_1593521496,2,2199,1885,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d7289d70db24ff8e6847920be40a2954_1590196923,2,1644,1387,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
e3bfe4ac5d36056c0abfceee88bc8947_1590214786,2,1835,1515,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
835b1c1c803290883cb127745a0b0579_1593690803,6,4470,1661,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
835faf5b1dedce976068c8390772cb61_1593592357,2,2234,1914,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fe4726c621fc7332bb6bfc4d311d3e4d_1590248448,2,1610,1429,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
31a4b81d602e12ed675759d3fcdb6e54_1593698005,2,2040,1774,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6dbf0b2aa021c69dfebc479b058c1c88_1589972569,2,8894,8302,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6d35c5f4424c1ee351d7356838317b33_1593546568,2,2984,2057,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
a6aebb39ed1787628a352b094d71c42f_1593511457,2,1721,1499,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
c6273838819b346e2a852bced1c493a5_1593538041,4,3254,1537,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
cf04a95a254a9aada0440281f82d6e9c_1590187365,2,9751,9026,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5396d3f08fdce76c4b31a026bae1c9d6_1589992684,2,1164,897,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
a4acfd604974f78af088b56ef7ed6e71_1593642130,2,4258,2309,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
81908132b18cb953f4fa90b58b68f551_1590130822,2,1556,1262,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20ae28663b6e7ed1881795344248cf8e_1593612961,2,2237,1930,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
31a374d5b666874a64ac149dd972fea5_1589947179,1,2207,2207,1,1,1,1,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8f722cbb3409d8cce24f839caad3570b_1593527146,12,11364,2300,12,1,12,1,540.0,46.0,540.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,96,8,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ef1661a7f7c7a00a9b0fef7b563e0053_1593670681,2,3104,2216,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fc242d265b4afe0f8e59d9161962c130_1593634507,2,1602,1018,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
57273c40aa927201a7bdbacd0fe2292e_1593532262,2,1855,1653,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
c6841407708cc005fe6ba19ae6f548d9_1590173411,12,5481,880,12,1,12,1,540.0,46.0,540.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,96,8,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
944b364ab671701350842075c3e0dc9a_1593634620,2,1029,793,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9a73fb4ce6a0c24dc489278ad30815a7_1590172634,4,2269066,1277404,6,2,2,1,182.0,92.0,90.0,46.0,2268271.0,1277404.0,0.0,0.0,0,0,0,0,0,0,0,0,32,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1
e6410d59e949abd5f53e84e561d50950_1590218662,2,1934,1633,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
054c0aac6606d109ffc0298057737be8_1589910555,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
a6ffc6d719c14ab5c4731c6c9b061fc6_1593515034,2,1995,1715,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f65f953a5f26b04eefbbccae72a91a67_1593537603,2,1276,987,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
097d0891d4e3b47668d787792cfdf0ae_1593693891,2,1774,1582,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ef80be183dc39716c733d24fee6223ff_1593665406,2,3437,2264,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
954c453a520dcf858ce9b54b2f7d6aee_1593524883,8,8332,1756,8,1,8,1,360.0,46.0,360.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,64,8,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3f8ad60f3fdc3f36c05e89fce72ab0c6_1589964937,2,4300,3532,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10a4c17cae9c56cece9918e428290dda_1593621621,2,2249,1904,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f85253ecd88fec78b9ed94c22440ab55_1590241059,2,5949,4975,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
520a566389ed284b67b34d179a0efff3_1593597903,2,3010,2148,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
08feca630cedf3c64a4a792dce72b5e9_1589915359,2,14849,11754,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
88695279b476249681054e0d134c5e43_1593606592,3,1416,729,3,1,3,1,730.0,640.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4044,4044,501,501,0,0,-1
1f03285e551047b2ff485502cf548835_1589917594,2,3790,2296,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d34df815735d27fbce365396e91cdfa1_1593660151,16,13805,2099,16,1,16,1,720.0,46.0,720.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,128,8,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
05edc1282485bb1347735485439910e5_1593658760,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fc8cd6fb7cc1f4e77da1a0a0edf449c5_1593604534,2,6362,4043,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
caf7cedff0c4f503441aa2765108769a_1593514195,16,15530,2293,16,1,16,1,720.0,46.0,720.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,128,8,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
47b3424fd1fc31c2da8036bc75f43494_1589976863,2,2757,2045,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9407a9ba681c0c0661d0cc8606c1a7e7_1590162573,2,1806,1422,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3d356cc9626870fc00b74a07949e7e82_1593595142,2,1493,1277,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
87126395768c9033be899fb868e06084_1590138193,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d1f4d3a07db7078c0e2803d4c291e0c9_1590191378,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f673d8017239bc44665dd343e63c28fa_1590239189,2,1365,1056,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2ad119b767cc08583f5abaa615ceb6bd_1589938770,2,4318,4024,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0b38167edcfc80a05b66d15ab962b723_1589917656,2,3983,2569,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2357a3a3aaf135592027b9f181ce28a7_1589923324,2,35232,23447,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4d7106da7aafa9ffc18e519bf6cc3d41_1593507113,2,1657,1381,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
c7aaab01f5c06b5d4bf4ec7edc74bb13_1593538651,2,2041,1791,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9d9c48c14782d0b4c7bfe22dc8ca1fd1_1590177789,2,1762,1429,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8a1f2676b29c445078ae54182f0cda0f_1590143982,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
182fc8122cedbf896b4b464fa3c3c3cb_1589907892,2,1792,1482,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6170ee0936dce496e1ee5122ca06ca20_1593635254,2,1513,1188,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
956ea334ecb82fc841f0331eb3e8ae17_1593507005,3,1857,1320,3,1,3,1,826.0,736.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4044,4044,501,501,0,0,-1
cee55691a44a9473208e928b0da24403_1593667673,2,867,662,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
871ef69b96708ce5c7fdb98d8754a652_1593535638,2,1753,1474,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f362ff4bcc8f8c0608555706950359df_1593550433,2,1449,1217,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3f9ad72ef5afa834b08ef3dd50369a34_1593526511,2,934,744,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
239297fecdc8566b143f98ea75904bbc_1593660822,2,1511,1271,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2c466128007008251ce35dce6a04b74c_1589940247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4142ff7677cbcba64a6bdf28914485a8_1593617279,2,1673,1455,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d14fb1bd2a3c7d404f46359456982557_1593683117,2,3125,2236,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9301f5b2c841d56cad53402302f9c3d6_1590160396,2,1133,601,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8eac65549e55a34412182716ba2ec8be_1593555748,9,7333,1540,9,1,9,1,1656.0,1296.0,360.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,96,32,96,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4044,4044,501,501,0,0,-1
69cc45f46bcd9cb4624034d587285c3f_1589967160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
df7dfb6b8ca848cc237867328711a19c_1590209856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f921f229805b19652a34d13c1e8eb078_1593581001,2,2612,2237,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
052055c5202730d16d4117083db7a74c_1593608832,4,3397,1537,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
99e82989c05084bd937dd72b01d7898c_1593638788,2,1736,1480,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
e6b6af85f90d6b3f04d2cab83927605d_1593607894,3,2254,1383,3,1,3,1,1002.0,912.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4044,4044,501,501,0,0,-1
f3863805a34f6fca4606c15d08def1f0_1593664734,2,2244,2025,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
19d27ea035ee51134b3707af787b21bd_1593553093,2,914,738,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
97a320fd0e89a8cb46ea78478258ab7d_1590168956,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
317ed0cd2819c056298d12572c7bef38_1593551635,2,895,657,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
