name,num_total_running_mean,num_total_running_std,num_total_running_max,num_total_running_min,num_total_sleeping_mean,num_total_sleeping_std,num_total_sleeping_max,num_total_sleeping_min,num_total_zombie_mean,num_total_zombie_std,num_total_zombie_max,num_total_zombie_min,num_total_stopped_mean,num_total_stopped_std,num_total_stopped_max,num_total_stopped_min,cpu_%_us_mean,cpu_%_us_std,cpu_%_us_max,cpu_%_us_min,cpu_%_sy_mean,cpu_%_sy_std,cpu_%_sy_max,cpu_%_sy_min,cpu_%_ni_mean,cpu_%_ni_std,cpu_%_ni_max,cpu_%_ni_min,cpu_%_id_mean,cpu_%_id_std,cpu_%_id_max,cpu_%_id_min,cpu_%_wa_mean,cpu_%_wa_std,cpu_%_wa_max,cpu_%_wa_min,cpu_%_hi_mean,cpu_%_hi_std,cpu_%_hi_max,cpu_%_hi_min,cpu_%_si_mean,cpu_%_si_std,cpu_%_si_max,cpu_%_si_min,cpu_%_st_mean,cpu_%_st_std,cpu_%_st_max,cpu_%_st_min,mem_total_mean,mem_total_std,mem_total_max,mem_total_min,mem_used_mean,mem_used_std,mem_used_max,mem_used_min,mem_free_mean,mem_free_std,mem_free_max,mem_free_min,mem_buffers_mean,mem_buffers_std,mem_buffers_max,mem_buffers_min,swap_total_mean,swap_total_std,swap_total_max,swap_total_min,swap_used_mean,swap_used_std,swap_used_max,swap_used_min,swap_free_mean,swap_free_std,swap_free_max,swap_free_min,swap_cache_mean,swap_cache_std,swap_cache_max,swap_cache_min,label
bd3440c92f54a014537e0ce1e1b1ece6_1590160761,3.5,1.5,5.0,2.0,55.0,0.0,55.0,55.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.35,0.14999999999999858,59.5,59.2,38.45,0.15000000000000213,38.6,38.3,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,55340.0,1744.0,57084.0,53596.0,66476.0,1744.0,68220.0,64732.0,7960.0,0.0,7960.0,7960.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34714.0,62.0,34776.0,34652.0,1
8287f6991d698f69c8afb50615e2f236_1590132445,2.0,1.0,3.0,1.0,57.0,1.0,58.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.2,0.09999999999999788,59.3,59.1,38.5,0.10000000000000142,38.6,38.4,0.0,0.0,0.0,0.0,1.05,0.050000000000000044,1.1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,55486.0,1766.0,57252.0,53720.0,66366.0,1766.0,68132.0,64600.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34776.0,56.0,34832.0,34720.0,1
8a08f7b627292587d6354860fd7e7303_1590143696,2.5,1.5,4.0,1.0,58.0,1.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.14999999999999858,59.4,59.1,38.45,0.15000000000000213,38.6,38.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53198.0,278.0,53476.0,52920.0,68618.0,278.0,68896.0,68340.0,7960.0,0.0,7960.0,7960.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34764.0,56.0,34820.0,34708.0,1
7a3d506b8ad6baab0a502793713cf711_1589989336,1.6666666666666667,0.9428090415820634,3.0,1.0,57.0,0.816496580927726,58.0,56.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.0,0.0,0.0,0.0,59.6,0.24494897427831838,59.9,59.3,38.13333333333333,0.2054804667656324,38.4,37.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.2333333333333334,0.047140452079103216,1.3,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,54256.0,1692.5467989590913,56628.0,52792.0,67596.0,1692.5467989590913,69060.0,65224.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35069.333333333336,52.08539995899896,35112.0,34996.0,1
9a0aeb6d4196cb6207feda290b24931a_1590171671,2.2,0.9092121131323905,4.0,1.0,58.2,1.3759844960366863,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.946666666666665,0.717278808336681,62.0,59.8,36.88666666666666,0.6489649879273569,37.9,35.9,0.0,0.0,0.0,0.0,0.9000000000000002,0.036514837167011066,1.0,0.8,0.10000000000000003,2.7755575615628914e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1999999999999997,2.220446049250313e-16,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,51791.2,1085.3666170162658,53748.0,49984.0,70024.8,1085.3666170162658,71832.0,68068.0,7961.866666666667,7.4284737478315295,7972.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34677.333333333336,46.75420361374532,34780.0,34632.0,1
91a53345aaa95327a9edc27a81d00c90_1590158213,2.2142857142857144,1.1134612334371354,5.0,1.0,58.42857142857143,1.0497813183356477,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.075,1.2785664405329673,64.1,59.9,35.93571428571429,1.1890014675331222,37.9,34.0,0.0,0.0,0.0,0.0,0.8964285714285715,0.07310531960878114,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571428571428572,0.05624291338579867,1.2,1.0,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,49623.142857142855,1995.3673080106207,53100.0,46452.0,72192.85714285714,1995.3673080106207,75364.0,68716.0,7966.571428571428,10.376582741334216,7984.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35008.142857142855,77.87522725750573,35176.0,34844.0,1
52bfb7423cab902c64690f22b29798ad_1589991929,3.5,2.5,6.0,1.0,49.5,0.5,50.0,49.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.05,0.05000000000000071,59.1,59.0,35.75,0.04999999999999716,35.8,35.7,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67434.0,1854.0,69288.0,65580.0,58354.0,1854.0,60208.0,56500.0,7628.0,0.0,7628.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30312.0,56.0,30368.0,30256.0,1
457aa68e8b50746297e61bbcc89af2b2_1589974238,2.2413793103448274,0.9342218747685562,4.0,1.0,58.275862068965516,1.0794810925861056,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9103448275862,1.4730556624045845,64.1,59.4,35.975862068965526,1.336401543108697,38.2,34.0,0.0,0.0,0.0,0.0,0.9758620689655169,0.07265968105415685,1.1,0.9,0.10000000000000003,2.7755575615628914e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.0517241379310345,0.04997026464203259,1.1,1.0,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,49725.379310344826,1987.9752377177224,53132.0,46600.0,72126.62068965517,1987.9752377177224,75252.0,68720.0,7703.862068965517,0.7298624306385079,7704.0,7700.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35139.58620689655,82.60145996930468,35316.0,34964.0,1
8f1342f38352d8f9a1cf83a2a6b9857f_1590153655,2.0,1.0,3.0,1.0,51.0,1.0,52.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.8,0.09999999999999788,58.9,58.7,35.95,0.05000000000000071,36.0,35.9,0.0,0.0,0.0,0.0,3.95,0.050000000000000044,4.0,3.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.25,0.050000000000000044,1.3,1.2,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67374.0,1894.0,69268.0,65480.0,58414.0,1894.0,60308.0,56520.0,7632.0,4.0,7636.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30340.0,56.0,30396.0,30284.0,1
3045ede74f3ba1834b2a87199cf2031e_1589945869,3.5,2.5,6.0,1.0,49.5,0.5,50.0,49.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.349999999999994,0.05000000000000071,59.4,59.3,35.5,0.0,35.5,35.5,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67644.0,1896.0,69540.0,65748.0,58144.0,1896.0,60040.0,56248.0,7588.0,0.0,7588.0,7588.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30152.0,56.0,30208.0,30096.0,1
c6645f1029e6d7445dc988888187fb60_1590173298,2.0,1.0,3.0,1.0,57.0,1.0,58.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.25,0.14999999999999858,59.4,59.1,38.45,0.15000000000000213,38.6,38.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,55274.0,1738.0,57012.0,53536.0,66542.0,1738.0,68280.0,64804.0,7960.0,0.0,7960.0,7960.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34762.0,62.0,34824.0,34700.0,1
62258d1e86cb7c8bf745a8ee83a00ab1_1589955956,3.0,2.0,5.0,1.0,56.0,0.0,56.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.4,0.10000000000000142,59.5,59.3,38.25,0.14999999999999858,38.4,38.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,55574.0,1706.0,57280.0,53868.0,66278.0,1706.0,67984.0,64572.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34756.0,56.0,34812.0,34700.0,1
540c2e2dc4c8eefb3d75e826f3ce2937_1589993858,3.0,2.0,5.0,1.0,50.0,0.0,50.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.150000000000006,0.05000000000000071,59.2,59.1,36.1,0.0,36.1,36.1,0.0,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67588.0,1868.0,69456.0,65720.0,58200.0,1868.0,60068.0,56332.0,7636.0,0.0,7636.0,7636.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30142.0,54.0,30196.0,30088.0,1
8a247e0574ba0ff9d0d9555f93680ec8_1590144245,3.0,1.0,4.0,2.0,76.0,0.0,76.0,76.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,26.25,0.14999999999999858,26.4,26.1,31.15,0.04999999999999894,31.2,31.1,0.0,0.0,0.0,0.0,42.1,0.10000000000000142,42.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,50490.0,1418.0,51908.0,49072.0,71362.0,1418.0,72780.0,69944.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34812.0,56.0,34868.0,34756.0,1
13ed9987cbd127d15c399ef44233cef9_1589929370,2.5,1.5,4.0,1.0,51.5,0.5,52.0,51.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.150000000000006,0.05000000000000071,59.2,59.1,35.75,0.04999999999999716,35.8,35.7,0.0,0.0,0.0,0.0,4.1,0.0,4.1,4.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67440.0,1904.0,69344.0,65536.0,58348.0,1904.0,60252.0,56444.0,7588.0,0.0,7588.0,7588.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30320.0,56.0,30376.0,30264.0,1
498793648f366d5708669f0b4be4e6b6_1589979511,2.1594202898550723,0.8784569542429993,4.0,1.0,56.88405797101449,1.1361801230446167,61.0,56.0,0.014492753623188406,0.11951030798891767,1.0,0.0,0.0,0.0,0.0,0.0,64.35507246376811,2.514568348694513,68.1,59.8,33.93188405797102,2.305663647656063,38.1,30.5,0.0,0.0,0.0,0.0,0.8318840579710148,0.12216970096062378,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507246376811596,0.08618010868010727,1.0,0.7,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,45013.85507246377,4525.047256620441,53204.0,37252.0,76838.14492753622,4525.047256620442,84600.0,68648.0,7721.04347826087,3.581088744691131,7732.0,7708.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35213.6231884058,181.2949475661759,35764.0,34728.0,1
58a1aec43558d89155e8e2e304b4cd30_1589942591,2.0,0.816496580927726,3.0,1.0,57.333333333333336,0.4714045207910317,58.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.56666666666666,0.20548046676563278,59.8,59.3,38.300000000000004,0.16329931618554464,38.5,38.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,54394.666666666664,1670.5905808691991,56724.0,52888.0,67421.33333333333,1670.5905808691994,68928.0,65092.0,7908.0,0.0,7908.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34754.666666666664,55.841044243658466,34800.0,34676.0,1
ad917064539f5cd6c2cc48dbf87fb06b_1590142999,2.5,1.5,4.0,1.0,57.0,0.0,57.0,57.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.2,0.09999999999999788,59.3,59.1,38.3,0.09999999999999788,38.4,38.2,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53270.0,338.0,53608.0,52932.0,68546.0,338.0,68884.0,68208.0,7956.0,0.0,7956.0,7956.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34700.0,56.0,34756.0,34644.0,1
a0a33ebd2997b698fcca7cc8e121a199_1590183173,3.5,1.5,5.0,2.0,80.0,1.0,81.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,0.15000000000000036,25.3,25.0,43.650000000000006,0.05000000000000071,43.7,43.6,0.0,0.0,0.0,0.0,30.700000000000003,0.09999999999999964,30.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,48838.0,1334.0,50172.0,47504.0,72978.0,1334.0,74312.0,71644.0,7976.0,0.0,7976.0,7976.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35514.0,62.0,35576.0,35452.0,1
700b53a6dda873b1af85dcc5b6d24eed_1589975679,3.0,1.0,4.0,2.0,57.5,1.5,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.55,0.15000000000000213,59.7,59.4,38.2,0.09999999999999788,38.3,38.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,52724.0,236.0,52960.0,52488.0,69128.0,236.0,69364.0,68892.0,7702.0,2.0,7704.0,7700.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35460.0,56.0,35516.0,35404.0,1
3a7e11ceb4b3a6db2df9cd2423701444_1589958745,3.0,1.0,4.0,2.0,57.5,1.5,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15,0.14999999999999858,59.3,59.0,38.5,0.10000000000000142,38.6,38.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,55060.0,1724.0,56784.0,53336.0,66792.0,1724.0,68516.0,65068.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34976.0,56.0,35032.0,34920.0,1
57cd94b8f6feb58e96d4b9f5fd4036e4_1589941918,2.3333333333333335,1.8856180831641267,5.0,1.0,57.0,0.816496580927726,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.46666666666667,0.2054804667656324,59.7,59.2,38.233333333333334,0.2054804667656324,38.5,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,54484.0,1742.6080071739216,56936.0,53044.0,67368.0,1742.6080071739216,68808.0,64916.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34845.333333333336,54.7803695577977,34888.0,34768.0,1
378d00429547028463060f4b6868da11_1589953859,2.5,1.5,4.0,1.0,58.0,1.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,0.09999999999999788,59.3,59.1,38.4,0.10000000000000142,38.5,38.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53078.0,154.0,53232.0,52924.0,68738.0,154.0,68892.0,68584.0,7952.0,4.0,7956.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34680.0,64.0,34744.0,34616.0,1
e235372fb08c75ab5516f5daa6213e09_1590212743,2.433333333333333,1.0857664983268218,5.0,1.0,58.233333333333334,1.0225241100118647,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.63666666666668,1.4716166469415715,63.9,59.2,36.29666666666666,1.3337874226760755,38.5,34.2,0.0,0.0,0.0,0.0,0.9966666666666664,0.07951240294584377,1.1,0.9,0.10000000000000003,2.7755575615628914e-17,0.1,0.1,0.0,0.0,0.0,0.0,0.953333333333333,0.056174331821175726,1.1,0.9,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,49648.666666666664,1992.7029772536487,53192.0,46248.0,72203.33333333333,1992.7029772536484,75604.0,68660.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35134.4,84.02920127352554,35308.0,34956.0,1
40945284c27d3c656be2b5952a46fdf0_1589966414,2.3684210526315788,1.0367218738732742,5.0,1.0,80.47368421052632,0.7517293082676684,83.0,80.0,0.05263157894736842,0.22329687826943606,1.0,0.0,0.0,0.0,0.0,0.0,27.3,1.1457013480603784,29.0,25.1,42.47894736842105,0.4719265636096819,43.3,41.7,0.0,0.0,0.0,0.0,29.71052631578947,0.6584629125487753,31.1,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,42692.63157894737,1998.711695871442,47844.0,40292.0,79123.36842105263,1998.7116958714423,81524.0,73972.0,7998.736842105263,9.452608135007852,8016.0,7976.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34899.15789473684,85.93342781840197,35060.0,34684.0,1
967def069a7d51a4542df6867f3090ab_1590167625,2.5,1.5,4.0,1.0,56.5,0.5,57.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.45,0.15000000000000213,59.6,59.3,38.2,0.09999999999999788,38.3,38.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,62062.0,1734.0,63796.0,60328.0,59754.0,1734.0,61488.0,58020.0,7924.0,0.0,7924.0,7924.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,28380.0,60.0,28440.0,28320.0,1
a50948c6b287c6685545e788c2c62e55_1590132160,2.357142857142857,1.3420210162897095,6.0,1.0,59.0,1.5118578920369088,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.57142857142857,0.6922309394048985,61.7,59.4,37.12857142857143,0.6204014500173847,38.2,36.1,0.0,0.0,0.0,0.0,0.9785714285714286,0.04103259033241448,1.0,0.9,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1928571428571426,0.0257539376818856,1.2,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,51907.42857142857,1084.4488866493903,54212.0,50188.0,69908.57142857143,1084.4488866493903,71628.0,67604.0,7962.285714285715,5.3908463611752016,7972.0,7956.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34710.857142857145,39.98367013608206,34816.0,34680.0,1
8656f20f4a7955df074b27aff8067a98_1590137111,2.5,0.5,3.0,2.0,57.5,1.5,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.10000000000000142,59.6,59.4,38.3,0.09999999999999788,38.4,38.2,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53142.0,190.0,53332.0,52952.0,68674.0,190.0,68864.0,68484.0,7952.0,4.0,7956.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34672.0,64.0,34736.0,34608.0,1
d5dc997774ab977102ff067a9a258c46_1590195816,3.0,2.0,5.0,1.0,50.0,0.0,50.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.6,0.10000000000000142,58.7,58.5,36.2,0.09999999999999788,36.3,36.1,0.0,0.0,0.0,0.0,4.05,0.04999999999999982,4.1,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.05,0.050000000000000044,1.1,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67344.0,1868.0,69212.0,65476.0,58444.0,1868.0,60312.0,56576.0,7632.0,4.0,7636.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30294.0,54.0,30348.0,30240.0,1
a049828930e344dd2eb98c5f31bce9d7_1590182523,3.5,1.5,5.0,2.0,51.0,1.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,0.09999999999999788,59.3,59.1,35.75,0.04999999999999716,35.8,35.7,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,63306.0,110.0,63416.0,63196.0,62482.0,110.0,62592.0,62372.0,7632.0,4.0,7636.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,32064.0,56.0,32120.0,32008.0,1
8a77410d5059289955cd5cd0440ae696_1590144831,2.5,1.5,4.0,1.0,57.0,1.0,58.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.5,0.10000000000000142,59.6,59.4,38.2,0.09999999999999788,38.3,38.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,54778.0,1766.0,56544.0,53012.0,67074.0,1766.0,68840.0,65308.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35410.0,54.0,35464.0,35356.0,1
fecf82aa2d421d5ad4d7dc50b9775c97_1590249116,2.5,1.5,4.0,1.0,51.5,1.5,53.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,0.09999999999999788,59.4,59.2,36.3,0.09999999999999788,36.4,36.2,0.0,0.0,0.0,0.0,3.45,0.050000000000000044,3.5,3.4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.95,0.04999999999999999,1.0,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,66942.0,2222.0,69164.0,64720.0,58846.0,2222.0,61068.0,56624.0,7636.0,0.0,7636.0,7636.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30436.0,60.0,30496.0,30376.0,1
